listing_id,title,model_family,generation_number,is_pro,storage_gb_numeric,storage_category,storage_options_gb,storage_flag_corrected,condition,condition_group,price,price_bucket,price_per_gb,wasPrice,price_discount_pct,has_discount,available,available_disclosed,sold,sold_disclosed,seller,itemLocation,us_state,lastUpdated,date_disclosed,is_bundle_listing,is_suspicious_price,location,iphone_type,generation_group,market_density,price_gap,top_seller_dominance
920,Apple iPhone 17 - 256GB - Black (Unlocked) - Open Box,iPhone 17,17,False,256.0,256GB,256GB,False,Open Box,Like New,769.95,$600-899,3.0076171875,,,False,0.0,False,0.0,False,Seller 166,"Harrisville, Pennsylvania, United States",PA,2026-03-23,True,False,False,PA,Standard,Modern (14+),5,1000.99,7.857142857142857
921,Apple iPhone 17 ProMAX - 256GB - Orange - Unlocked / EXCELLENT / 100% BATTERY,iPhone 17 Pro Max,17,True,256.0,256GB,256GB,False,Excellent - Refurbished,Refurbished,1299.0,$900-1299,5.07421875,,,False,0.0,False,0.0,False,Seller 558,"Lewisville, Texas, United States",TX,2026-03-23,True,False,False,TX,Pro,Modern (14+),19,2710.0,8.176100628930817
922,New Sealed Apple iPhone 17 256GB A3520 Unlocked include Physical SIM and ESIM,iPhone 17,17,False,256.0,256GB,256GB,False,New,Second-hand,1210.72,$900-1299,4.729375,1288.0,6.0,True,2.0,True,14.0,True,Seller 016,"Rowland Heights, California, United States",CA,2026-03-23,True,False,False,CA,Standard,Modern (14+),15,1000.99,7.857142857142857
923,Apple iPhone 14 Pro Max - 128GB Deep Purple (Unlocked) - Good Condition,iPhone 14 Pro Max,14,True,128.0,128GB,128GB,False,Used,Second-hand,459.0,$400-599,3.5859375,,,False,4.0,True,6.0,True,Seller 167,"Pompano Beach, Florida, United States",FL,2026-03-23,True,False,False,FL,Pro,Modern (14+),30,2750.0,8.085106382978724
924,Apple iPhone 13 Mini Fully Unlocked Green 128GB - Very Good,iPhone 13 Mini,13,False,128.0,128GB,128GB,False,Very Good - Refurbished,Refurbished,269.0,$200-399,2.1015625,,,False,2.0,True,0.0,False,Seller 387,"Linden, New Jersey, United States",NJ,2026-03-23,True,False,False,NJ,Standard,Mid-Gen (12-13),151,491.95,6.462585034013606
925,Apple iPhone 17 Pro Max 2TB Silver - NEW SEALED - Unopened Shipping Box 🔥,iPhone 17 Pro Max,17,True,2048.0,2048GB,2048GB,False,New,Second-hand,1899.0,$1300+,0.92724609375,,,False,0.0,False,0.0,False,Seller 610,"Norwalk, Connecticut, United States",CT,2026-03-23,True,False,False,CT,Pro,Modern (14+),1,2710.0,8.176100628930817
926,"NEW Apple iPhone 14 PLUS 6.7"" Factory Unlocked 🔓 100% 🔋 Battery 256GB / 512GB",iPhone 14 Plus,14,False,256.0,256GB,256GB|512GB,False,Open Box,Like New,439.0,$400-599,1.71484375,,,False,4.0,True,421.0,True,Seller 023,"New York, New York, United States",NY,2026-03-23,True,False,False,NY,Standard,Modern (14+),21,3410.0,31.343283582089555
927,Apple iPhone 14 128GB Factory Unlocked AT&T T-Mobile Verizon Fair Condition,iPhone 14,14,False,128.0,128GB,128GB,False,Used,Second-hand,249.95,$200-399,1.952734375,799.0,68.72,True,0.0,False,577.0,True,Seller 165,"Lawrence, Kansas, United States",KS,2026-03-23,True,False,False,KS,Standard,Modern (14+),9,1329.99,21.492537313432834
928,Apple iPhone 17 Model A3520.A19. 512GB- Mist Blue No Tariffs In US,iPhone 17,17,False,512.0,512GB,512GB,False,Open Box,Like New,1229.0,$900-1299,2.400390625,,,False,3.0,True,0.0,False,Seller 001,"Seongnam, South Korea",INTL,2026-03-24,True,False,False,INTL,Standard,Modern (14+),12,1000.99,7.857142857142857
929,Apple iPhone 12 Pro Max - 256 GB - Pacific Blue - Unlocked - Good Refurbished,iPhone 12 Pro Max,12,True,256.0,256GB,256GB,False,Good - Refurbished,Refurbished,304.99,$200-399,1.1913671875,,,False,3.0,True,6.0,True,Seller 545,"Dallas, Texas, United States",TX,2026-03-24,True,False,False,TX,Pro,Mid-Gen (12-13),10,4867.01,4.6875
930,APPLE IPHONE 17 PRO MAX 256GB (FACTORY UNLOCKED)✅PHYSICAL SIM CARD TRAY✅❖SEALED❖,iPhone 17 Pro Max,17,True,256.0,256GB,256GB,False,New,Second-hand,1736.95,$1300+,6.7849609375,,,False,8.0,True,68.0,True,Seller 146,"Los Angeles, California, United States",CA,2026-03-24,True,False,False,CA,Pro,Modern (14+),25,2710.0,8.176100628930817
931,Apple iPhone 17 Pro Max A3526 Unlocked New Sealed Physical SIM Card Tray -FedEX,iPhone 17 Pro Max,17,True,,Tidak Diketahui,,False,New,Second-hand,2124.2,$1300+,,,,False,0.0,False,29.0,True,Seller 144,"Seoul, South Korea",INTL,2026-03-24,True,False,False,INTL,Pro,Modern (14+),11,2710.0,8.176100628930817
932,Apple iPhone 17 Model A3520.A19. 256GB/512GB- 5 colors No Tariffs In US,iPhone 17,17,False,256.0,256GB,256GB|512GB,False,New,Second-hand,1114.84,$900-1299,4.35484375,,,False,3.0,True,4.0,True,Seller 001,"Seongnam, South Korea",INTL,2026-03-24,True,False,False,INTL,Standard,Modern (14+),12,1000.99,7.857142857142857
933,Apple iPhone 14 Plus White MQ3T3LL/A 128GB Bluetooth Wi-Fi iOS Mint Condition,iPhone 14 Plus,14,False,128.0,128GB,128GB,False,Used,Second-hand,320.0,$200-399,2.5,,,False,0.0,False,0.0,False,Seller 699,"Glendale, California, United States",CA,2026-03-24,True,False,False,CA,Standard,Modern (14+),19,3410.0,31.343283582089555
934,Apple iPhone 16 - T-Mobile - 128GB - 95%+ Battery - Pink - Excellent,iPhone 16,16,False,128.0,128GB,128GB,False,Excellent - Refurbished,Refurbished,487.99,$400-599,3.812421875,799.99,39.0,True,10.0,True,0.0,False,Seller 098,"Lutherville-Timonium, Maryland, United States",MD,2026-03-24,True,False,False,MD,Standard,Modern (14+),6,639.5,7.207207207207207
935,Apple iPhone 14 Plus 128GB Black Factory Unlocked Dual SIM Model MQ3R3LL/A,iPhone 14 Plus,14,False,128.0,128GB,128GB,False,Used,Second-hand,299.0,$200-399,2.3359375,,,False,0.0,False,0.0,False,Seller 686,"Califon, New Jersey, United States",NJ,2026-03-24,True,False,False,NJ,Standard,Modern (14+),4,3410.0,31.343283582089555
936,APPLE IPHONE 17 256GB (FACTORY UNLOCKED) ✅DUAL PHYSICAL SIM CARD✅ A3521 ❖SEALED❖,iPhone 17,17,False,256.0,256GB,256GB,False,New,Second-hand,989.95,$900-1299,3.8669921875,,,False,10.0,True,40.0,True,Seller 146,"Los Angeles, California, United States",CA,2026-03-24,True,False,False,CA,Standard,Modern (14+),15,1000.99,7.857142857142857
937,APPLE IPHONE 17 PRO MAX 256GB DEEP BLUE (UNLOCKED) ✅PHYSICAL SIM CARD ✅❖SEALED❖,iPhone 17 Pro Max,17,True,256.0,256GB,256GB,False,New,Second-hand,1738.95,$1300+,6.7927734375,,,False,2.0,True,6.0,True,Seller 146,"Los Angeles, California, United States",CA,2026-03-24,True,False,False,CA,Pro,Modern (14+),25,2710.0,8.176100628930817
938,Apple iPhone 12 Pro Max 128GB Unlocked Silver/White Good Condition,iPhone 12 Pro Max,12,True,128.0,128GB,128GB,False,Used,Second-hand,280.0,$200-399,2.1875,,,False,0.0,False,0.0,False,Seller 189,"Bristol, Virginia, United States",VA,2026-03-24,True,False,False,VA,Pro,Mid-Gen (12-13),3,4867.01,4.6875
939,"Apple iPhone 13 Mini Unlocked White/Starlight, 128GB",iPhone 13 Mini,13,False,128.0,128GB,128GB,False,Used,Second-hand,380.0,$200-399,2.96875,,,False,0.0,False,0.0,False,Seller 270,"Clinton Township, Michigan, United States",MI,2026-03-24,True,False,False,MI,Standard,Mid-Gen (12-13),1,491.95,6.462585034013606
940,APPLE IPHONE 17 256GB (UNLOCKED) WHITE ✅DUAL PHYSICAL SIM TRAY✅ A3521 ❖SEALED❖,iPhone 17,17,False,256.0,256GB,256GB,False,New,Second-hand,984.95,$900-1299,3.8474609375,,,False,10.0,True,13.0,True,Seller 146,"Los Angeles, California, United States",CA,2026-03-24,True,False,False,CA,Standard,Modern (14+),15,1000.99,7.857142857142857
941,"Apple iPhone 14, 128GB, Unlocked - Midnight -original Used Excellent",iPhone 14,14,False,128.0,128GB,128GB,False,Used,Second-hand,389.99,$200-399,3.046796875,,,False,10.0,True,6.0,True,Seller 140,"Ontario, California, United States",CA,2026-03-24,True,False,False,CA,Standard,Modern (14+),40,1329.99,21.492537313432834
942,Apple iPhone 12 Black 128GB Unlocked - Cracked Screen - Restore Mode!,iPhone 12,12,False,128.0,128GB,128GB,False,For Parts Or Not Working,Damaged,71.99,<$200,0.562421875,,,False,0.0,False,0.0,False,Seller 084,"Sanford, Florida, United States",FL,2026-03-24,True,False,False,FL,Standard,Mid-Gen (12-13),18,4428.01,45.073891625615765
943,NEW SEALED BOX Factory Unlocked Apple iPhone 17 256GB Black MG464LL/A,iPhone 17,17,False,256.0,256GB,256GB,False,New,Second-hand,829.95,$600-899,3.2419921875,,,False,3.0,True,1.0,True,Seller 199,"Greenlawn, New York, United States",NY,2026-03-24,True,False,False,NY,Standard,Modern (14+),20,1000.99,7.857142857142857
944,Apple iPhone 17 256GB White Unlocked - NEW & SEALED,iPhone 17,17,False,256.0,256GB,256GB,False,New,Second-hand,1039.99,$900-1299,4.0624609375,,,False,0.0,False,0.0,False,Seller 084,"Sanford, FL, United States",FL,2026-03-24,True,False,False,FL,Standard,Modern (14+),10,1000.99,7.857142857142857
945,New Sealed Box Factory Unlocked Apple iPhone 16 128GB Pink,iPhone 16,16,False,128.0,128GB,128GB,False,New,Second-hand,628.0,$600-899,4.90625,,,False,2.0,True,2.0,True,Seller 199,"Greenlawn, New York, United States",NY,2026-03-24,True,False,False,NY,Standard,Modern (14+),19,639.5,7.207207207207207
946,"APPLE IPHONE 14 PRO MAX 512GB UNLOCKED ""READ DESCRIPTION""",iPhone 14 Pro Max,14,True,512.0,512GB,512GB,False,For Parts Or Not Working,Damaged,250.0,$200-399,0.48828125,,,False,0.0,False,0.0,False,Seller 405,"Barrie, Ontario, Canada",INTL,2026-03-24,True,False,False,INTL,Pro,Modern (14+),17,2750.0,8.085106382978724
947,Apple iPhone 12 Black parts only read description,iPhone 12,12,False,,Tidak Diketahui,,False,For Parts Or Not Working,Damaged,75.0,<$200,,,,False,0.0,False,0.0,False,Seller 307,"Plano, Texas, United States",TX,2026-03-24,True,False,False,TX,Standard,Mid-Gen (12-13),284,4428.01,45.073891625615765
948,Apple iPhone 16 - 256 GB - Black (Unlocked),iPhone 16,16,False,256.0,256GB,256GB,False,Open Box,Like New,550.0,$400-599,2.1484375,,,False,0.0,False,0.0,False,Seller 664,"Richmond, Virginia, United States",VA,2026-03-25,True,False,False,VA,Standard,Modern (14+),3,639.5,7.207207207207207
949,New Apple iPhone 17 256GB Black Unlocked Apple Warranty *Never Used*,iPhone 17,17,False,256.0,256GB,256GB,False,Open Box,Like New,784.99,$600-899,3.0663671875,,,False,4.0,True,2.0,True,Seller 348,"Oakland Gardens, New York, United States",NY,2026-03-25,True,False,False,NY,Standard,Modern (14+),20,1000.99,7.857142857142857
950,apple iPhone 14+ Plus Verizon AT&T T-Mobile GSM Factory Unlocked Phone 5G prt,iPhone 14,14,False,,Tidak Diketahui,,False,For Parts Or Not Working,Damaged,209.99,$200-399,,,,False,0.0,False,8.0,True,Seller 045,"Harriman, New York, United States",NY,2026-03-25,True,False,False,NY,Standard,Modern (14+),29,1329.99,21.492537313432834
951,Apple iPhone 16 128GB Black Unlocked - NEW & SEALED,iPhone 16,16,False,128.0,128GB,128GB,False,New,Second-hand,649.99,$600-899,5.078046875,,,False,4.0,True,34.0,True,Seller 084,"Sanford, FL, United States",FL,2026-03-25,True,False,False,FL,Standard,Modern (14+),25,639.5,7.207207207207207
952,Apple iPhone 14 | 14 Plus 128GB | 256GB | 512GB - Unlocked AT&T Verizon T-Mobile,iPhone 14,14,False,128.0,128GB,128GB|256GB|512GB,False,Open Box,Like New,280.2,$200-399,2.1890625,294.95,5.0,True,0.0,False,50.0,True,Seller 176,"Spartanburg SC, United States",INTL,2026-03-25,True,False,False,INTL,Standard,Modern (14+),16,1329.99,21.492537313432834
953,Apple iPhone 12 Pro Max- 256GB - Gold (Unlocked) (CDMA + GSM) A2342,iPhone 12 Pro Max,12,True,256.0,256GB,256GB,False,Used,Second-hand,520.0,$400-599,2.03125,,,False,0.0,False,0.0,False,Seller 657,"Brooklyn, New York, United States",NY,2026-03-25,True,False,False,NY,Pro,Mid-Gen (12-13),22,4867.01,4.6875
954,🔥NEW Apple iPhone 17 Pro Max UNLOCKED 256GB Cosmic Orange ✅UNOPENED ✅ 🌎,iPhone 17 Pro Max,17,True,256.0,256GB,256GB,False,New,Second-hand,1609.99,$1300+,6.2890234375,,,False,0.0,False,0.0,False,Seller 095,"Rose Hill, Kansas, United States",KS,2026-03-25,True,False,False,KS,Pro,Modern (14+),2,2710.0,8.176100628930817
955,Apple iPhone 15 Fully Unlocked Blue 128GB,iPhone 15,15,False,128.0,128GB,128GB,False,Very Good - Refurbished,Refurbished,363.99,$200-399,2.843671875,,,False,0.0,False,0.0,False,Seller 191,"New Brunswick, New Jersey, United States",NJ,2026-03-25,True,False,False,NJ,Standard,Modern (14+),3,171.96000000000004,13.636363636363635
956,New Sealed Apple iPhone 17 Pro Max 256GB Blue Unlocked Worldwide *Sealed*,iPhone 17 Pro Max,17,True,256.0,256GB,256GB,False,New,Second-hand,1399.99,$1300+,5.4687109375,,,False,2.0,True,0.0,False,Seller 348,"Oakland Gardens, New York, United States",NY,2026-03-25,True,False,False,NY,Pro,Modern (14+),14,2710.0,8.176100628930817
957,New Sealed Apple iPhone 17 256GB Black Unlocked 1-Year Apple Warranty *Sealed*,iPhone 17,17,False,256.0,256GB,256GB,False,New,Second-hand,848.99,$600-899,3.3163671875,,,False,0.0,False,1.0,True,Seller 348,"Oakland Gardens, New York, United States",NY,2026-03-25,True,False,False,NY,Standard,Modern (14+),20,1000.99,7.857142857142857
958,New Apple iPhone 17 e 256GB White 256gb Factory Unlocked Warranty Fast Shipping,iPhone 17,17,False,256.0,256GB,256GB,False,New,Second-hand,795.0,$600-899,3.10546875,,,False,0.0,False,0.0,False,Seller 582,"Brooklyn, New York, United States",NY,2026-03-25,True,False,False,NY,Standard,Modern (14+),20,1000.99,7.857142857142857
959,Apple iPhone 14 - 128GB - Midnight - Fully Unlocked (Heavy Scratches),iPhone 14,14,False,128.0,128GB,128GB,False,Used,Second-hand,219.99,$200-399,1.718671875,,,False,10.0,True,2.0,True,Seller 209,"Brooklyn, New York, United States",NY,2026-03-25,True,False,False,NY,Standard,Modern (14+),29,1329.99,21.492537313432834
960,New Apple iPhone 17 Pro Max 256GB Silver Unlocked Direct From Apple *Sealed*,iPhone 17 Pro Max,17,True,256.0,256GB,256GB,False,New,Second-hand,1439.99,$1300+,5.6249609375,,,False,2.0,True,2.0,True,Seller 348,"Oakland Gardens, New York, United States",NY,2026-03-25,True,False,False,NY,Pro,Modern (14+),14,2710.0,8.176100628930817
961,TOTALMENTE NUEVO en CAJA Apple iPhone 15 5G 128 GB Negro (Desbloqueado) SELLADO-,iPhone 15,15,False,128.0,128GB,128GB,False,New,Second-hand,519.55,$400-599,4.058984375,,,False,0.0,False,0.0,False,Seller 432,"Burbank, CA, Estados Unidos",INTL,2026-03-25,True,False,False,INTL,Standard,Modern (14+),1,171.96000000000004,13.636363636363635
962,Apple iPhone 13 - 128GB (FACTORY UNLOCKED) ✅ 1 YEAR WARRANTY ✅ BLUE ❖SEALED❖,iPhone 13,13,False,128.0,128GB,128GB,False,New,Second-hand,366.95,$200-399,2.866796875,,,False,10.0,True,42.0,True,Seller 146,"Los Angeles, California, United States",CA,2026-03-25,True,False,False,CA,Standard,Mid-Gen (12-13),22,4935.0,20.909090909090907
963,"apple iPhone 14 Pro MAX 6.7"" Verizon AT&T T-Mobile GSM Unlocked Phone 5G parts",iPhone 14 Pro Max,14,True,,Tidak Diketahui,,False,For Parts Or Not Working,Damaged,319.99,$200-399,,,,False,0.0,False,71.0,True,Seller 045,"Harriman, New York, United States",NY,2026-03-25,True,False,False,NY,Pro,Modern (14+),31,2750.0,8.085106382978724
964,Apple iPhone 14 | 14 Plus 128GB | 256GB | 512GB - Unlocked AT&T Verizon T-Mobile,iPhone 14,14,False,128.0,128GB,128GB|256GB|512GB,False,Open Box,Like New,289.7,$200-399,2.26328125,304.95,5.0,True,0.0,False,25.0,True,Seller 083,"Spartanburg SC, United States",INTL,2026-03-25,True,False,False,INTL,Standard,Modern (14+),16,1329.99,21.492537313432834
965,Apple iPhone 14 | 14 Plus - 128GB 256GB 512GB - Unlocked Verizon T-Mobile AT&T,iPhone 14,14,False,128.0,128GB,128GB|256GB|512GB,False,Good - Refurbished,Refurbished,289.7,$200-399,2.26328125,304.95,5.0,True,0.0,False,38.0,True,Seller 176,"Spartanburg SC, United States",INTL,2026-03-25,True,False,False,INTL,Standard,Modern (14+),16,1329.99,21.492537313432834
966,"Apple iPhone 14 Pro MAX 6.7"" Verizon AT&T T-Mobile GSM Factory Unlocked Phone 5G",iPhone 14 Pro Max,14,True,,Tidak Diketahui,,False,Used,Second-hand,459.95,$400-599,,,,False,15.0,True,62.0,True,Seller 045,"Harriman, New York, United States",NY,2026-03-25,True,False,False,NY,Pro,Modern (14+),31,2750.0,8.085106382978724
967,Apple iPhone 13 - 128GB (FACTORY UNLOCKED) ✅ 1 YEAR WARRANTY ✅ MIDNIGHT ❖SEALED❖,iPhone 13,13,False,128.0,128GB,128GB,False,New,Second-hand,366.95,$200-399,2.866796875,,,False,10.0,True,90.0,True,Seller 146,"Los Angeles, California, United States",CA,2026-03-25,True,False,False,CA,Standard,Mid-Gen (12-13),22,4935.0,20.909090909090907
968,APPLE IPHONE 15 - 128GB 256GB 512GB (FACTORY UNLOCKED) 🔋 100% BATTERY 🔋 ❖O/B❖,iPhone 15,15,False,128.0,128GB,128GB|256GB|512GB,False,Open Box,Like New,464.95,$400-599,3.632421875,,,False,2.0,True,83.0,True,Seller 146,"Los Angeles, California, United States",CA,2026-03-25,True,False,False,CA,Standard,Modern (14+),10,171.96000000000004,13.636363636363635
969,New Sealed Apple iPhone 17 Pro Max 6.9-inch A3257 USA eSIM Only Mfr. Unlocked,iPhone 17 Pro Max,17,True,,Tidak Diketahui,,False,New,Second-hand,1396.5,$1300+,,1470.0,5.0,True,0.0,False,7.0,True,Seller 016,"Rowland Heights, California, United States",CA,2026-03-25,True,False,False,CA,Pro,Modern (14+),25,2710.0,8.176100628930817
970,"Apple iPhone 17 Pro Max 6.9"" with Physical Sim A3526 256GB Silver Color Unlocked",iPhone 17 Pro Max,17,True,256.0,256GB,256GB,False,New,Second-hand,1868.72,$1300+,7.2996875,1988.0,6.0,True,2.0,True,4.0,True,Seller 016,"Rowland Heights, California, United States",CA,2026-03-25,True,False,False,CA,Pro,Modern (14+),25,2710.0,8.176100628930817
971,Apple iPhone 12 - 128GB BLACK (FACTORY UNLOCKED) 🔋 100% BATTERY🔋 ✤SEALED✤,iPhone 12,12,False,128.0,128GB,128GB,False,New,Second-hand,329.99,$200-399,2.578046875,,,False,10.0,True,3.0,True,Seller 146,"Los Angeles, California, United States",CA,2026-03-25,True,False,False,CA,Standard,Mid-Gen (12-13),23,4428.01,45.073891625615765
972,Apple iPhone 12 - 128GB GREEN (FACTORY UNLOCKED) 🔋 100% BATTERY🔋 ✤SEALED✤,iPhone 12,12,False,128.0,128GB,128GB,False,New,Second-hand,319.95,$200-399,2.499609375,,,False,3.0,True,2.0,True,Seller 146,"Los Angeles, California, United States",CA,2026-03-25,True,False,False,CA,Standard,Mid-Gen (12-13),23,4428.01,45.073891625615765
973,iPhone 17 Air Apple - 256GB Light Gold (Unlocked),iPhone 17,17,False,256.0,256GB,256GB,False,Open Box,Like New,848.0,$600-899,3.3125,,,False,3.0,True,0.0,False,Seller 643,"Saratoga Springs, Utah, United States",UT,2026-03-25,True,False,False,UT,Standard,Modern (14+),7,1000.99,7.857142857142857
974,iPhone 17 Air Apple - 256GB Black (Unlocked),iPhone 17,17,False,256.0,256GB,256GB,False,Open Box,Like New,848.0,$600-899,3.3125,,,False,0.0,False,1.0,True,Seller 643,"Saratoga Springs, Utah, United States",UT,2026-03-25,True,False,False,UT,Standard,Modern (14+),7,1000.99,7.857142857142857
975,iPhone 17 Air Apple - 256GB sky Blue (Unlocked),iPhone 17,17,False,256.0,256GB,256GB,False,Open Box,Like New,848.0,$600-899,3.3125,,,False,0.0,False,1.0,True,Seller 643,"Saratoga Springs, Utah, United States",UT,2026-03-25,True,False,False,UT,Standard,Modern (14+),7,1000.99,7.857142857142857
976,Apple iPhone 17 - 256 GB - Black (Unlocked ),iPhone 17,17,False,256.0,256GB,256GB,False,Open Box,Like New,777.0,$600-899,3.03515625,,,False,0.0,False,0.0,False,Seller 643,"Saratoga Springs, Utah, United States",UT,2026-03-25,True,False,False,UT,Standard,Modern (14+),7,1000.99,7.857142857142857
977,Apple iPhone 17 - 256 GB - White (Unlocked ),iPhone 17,17,False,256.0,256GB,256GB,False,Open Box,Like New,777.0,$600-899,3.03515625,,,False,2.0,True,0.0,False,Seller 643,"Saratoga Springs, Utah, United States",UT,2026-03-25,True,False,False,UT,Standard,Modern (14+),7,1000.99,7.857142857142857
978,Apple iPhone 17 Pro Max 512GB Cosmic Orange Unlocked - NEW & SEALED,iPhone 17 Pro Max,17,True,512.0,512GB,512GB,False,New,Second-hand,1699.99,$1300+,3.32029296875,,,False,0.0,False,3.0,True,Seller 084,"Sanford, FL, United States",FL,2026-03-25,True,False,False,FL,Pro,Modern (14+),19,2710.0,8.176100628930817
979,Apple iPhone 13 Mini 128GB Unlocked Midnight - Open Box Condition - Battery 100%,iPhone 13 Mini,13,False,128.0,128GB,128GB,False,Open Box,Like New,339.95,$200-399,2.655859375,,,False,7.0,True,1.0,True,Seller 116,"Land O' Lakes, Florida, United States",FL,2026-03-25,True,False,False,FL,Standard,Mid-Gen (12-13),9,491.95,6.462585034013606
980,Apple iPhone 17 Pro Max | US Version | 256GB | eSIM | Cosmic Orange | Unlocked,iPhone 17 Pro Max,17,True,256.0,256GB,256GB,False,New,Second-hand,1499.0,$1300+,5.85546875,1599.0,6.25,True,11.0,True,19.0,True,Seller 067,"North Brunswick, New Jersey, United States",NJ,2026-03-25,True,False,False,NJ,Pro,Modern (14+),6,2710.0,8.176100628930817
981,"iPhone 14 pro max Factory unlocked 1TB Deep Purple COLOR, PERFECT CONDITION",iPhone 14 Pro Max,14,True,1024.0,1024GB,1024GB,False,Used,Second-hand,749.99,$600-899,0.732412109375,,,False,0.0,False,0.0,False,Seller 629,"Fort Lauderdale, Florida, United States",FL,2026-03-25,True,False,False,FL,Pro,Modern (14+),30,2750.0,8.085106382978724
982,Apple iPhone 12 64GB 128GB 256GB Unlocked Smartphone,iPhone 12,12,False,64.0,64GB,64GB|128GB|256GB,False,New,Second-hand,500.0,$400-599,7.8125,,,False,0.0,False,0.0,False,Seller 612,"West Orange, New Jersey, United States",NJ,2026-03-25,True,False,False,NJ,Standard,Mid-Gen (12-13),5,4428.01,45.073891625615765
983,Apple iPhone 17 Pro Max A3257 256GB | Cosmic Orange | UNLOCKED,iPhone 17 Pro Max,17,True,256.0,256GB,256GB,False,New,Second-hand,1449.98,$1300+,5.663984375,,,False,0.0,False,0.0,False,Seller 138,"American Fork, Utah, United States",UT,2026-03-25,True,False,False,UT,Pro,Modern (14+),2,2710.0,8.176100628930817
984,Apple iPhone 17 Pro Max 256GB Silver Unlocked - NEW & SEALED,iPhone 17 Pro Max,17,True,256.0,256GB,256GB,False,New,Second-hand,1449.99,$1300+,5.6640234375,,,False,6.0,True,3.0,True,Seller 084,"Sanford, FL, United States",FL,2026-03-25,True,False,False,FL,Pro,Modern (14+),19,2710.0,8.176100628930817
985,Apple iPhone 14 128GB Midnight – Factory Unlocked – 84% Battery,iPhone 14,14,False,128.0,128GB,128GB,False,Open Box,Like New,289.99,$200-399,2.265546875,,,False,0.0,False,0.0,False,Seller 040,"Santa Teresa, New Mexico, United States",NM,2026-03-25,True,False,False,NM,Standard,Modern (14+),1,1329.99,21.492537313432834
986,Apple iPhone 15 A2846 Fully Unlocked 128GB Black (Excellent),iPhone 15,15,False,128.0,128GB,128GB,False,Excellent - Refurbished,Refurbished,411.29,$400-599,3.213203125,,,False,0.0,False,51.0,True,Seller 203,"Los Angeles, California, United States",CA,2026-03-25,True,False,False,CA,Standard,Modern (14+),10,171.96000000000004,13.636363636363635
987,"Apple iPhone 17 Pro Max 6.9"" Physical SIM + eSIM A3526 Unlocked Free UPS",iPhone 17 Pro Max,17,True,,Tidak Diketahui,,False,New,Second-hand,1738.0,$1300+,,,,False,0.0,False,9.0,True,Seller 153,"Hong Kong, Hong Kong",INTL,2026-03-25,True,False,False,INTL,Pro,Modern (14+),11,2710.0,8.176100628930817
988,Apple iPhone 12 64GB 128GB 256GB - Unlocked - All Colors - GOOD CONDITION,iPhone 12,12,False,64.0,64GB,64GB|128GB|256GB,False,Good - Refurbished,Refurbished,135.99,<$200,2.12484375,,,False,2.0,True,481.0,True,Seller 109,"Bolton, United Kingdom",INTL,2026-03-25,True,False,False,INTL,Standard,Mid-Gen (12-13),21,4428.01,45.073891625615765
989,Apple iPhone 12 - 64GB - Black Unlocked (CDMA + GSM) A2172 READ,iPhone 12,12,False,64.0,64GB,64GB,False,Used,Second-hand,160.0,<$200,2.5,,,False,0.0,False,0.0,False,Seller 415,"New York, New York, United States",NY,2026-03-25,True,False,False,NY,Standard,Mid-Gen (12-13),24,4428.01,45.073891625615765
990,Apple iPhone 12 Pro Max 5G 128GB Unlocked Blue EXCELLENT,iPhone 12 Pro Max,12,True,128.0,128GB,128GB,False,Open Box,Like New,225.0,$200-399,1.7578125,,,False,0.0,False,0.0,False,Seller 230,"North Miami Beach, Florida, United States",FL,2026-03-25,True,False,False,FL,Pro,Mid-Gen (12-13),21,4867.01,4.6875
991,Apple iPhone 17 Pro Max 1TB Deep Blue Unlocked - NEW & SEALED,iPhone 17 Pro Max,17,True,1024.0,1024GB,1024GB,False,New,Second-hand,2129.99,$1300+,2.080068359375,,,False,0.0,False,1.0,True,Seller 084,"Sanford, FL, United States",FL,2026-03-25,True,False,False,FL,Pro,Modern (14+),19,2710.0,8.176100628930817
992,"Apple iPhone 17 Pro Max 6.9"" Physical SIM + eSIM A3526 Unlocked FedEx/UPS",iPhone 17 Pro Max,17,True,,Tidak Diketahui,,False,New,Second-hand,1738.0,$1300+,,,,False,0.0,False,1.0,True,Seller 153,"Hong Kong, Hong Kong",INTL,2026-03-25,True,False,False,INTL,Pro,Modern (14+),11,2710.0,8.176100628930817
993,Apple iPhone 13 5G A2482 128GB Fully Unlocked Clean IMEI BH= 95%,iPhone 13,13,False,128.0,128GB,128GB,False,Used,Second-hand,239.99,$200-399,1.874921875,,,False,0.0,False,0.0,False,Seller 188,"Shawnee, Kansas, United States",KS,2026-03-25,True,False,False,KS,Standard,Mid-Gen (12-13),5,4935.0,20.909090909090907
994,Apple iPhone 14 | 14 Plus - 128GB 256GB 512GB - Unlocked Verizon T-Mobile AT&T,iPhone 14,14,False,128.0,128GB,128GB|256GB|512GB,False,Used,Second-hand,242.2,$200-399,1.8921875,254.95,5.0,True,0.0,False,18.0,True,Seller 176,"Spartanburg SC, United States",INTL,2026-03-25,True,False,False,INTL,Standard,Modern (14+),16,1329.99,21.492537313432834
